x,y,STATION_NAME,CLIMATE_IDENTIFIER,ID,LOCAL_DATE,PROVINCE_CODE,LOCAL_YEAR,LOCAL_MONTH,LOCAL_DAY,MEAN_TEMPERATURE,MEAN_TEMPERATURE_FLAG,MIN_TEMPERATURE,MIN_TEMPERATURE_FLAG,MAX_TEMPERATURE,MAX_TEMPERATURE_FLAG,TOTAL_PRECIPITATION,TOTAL_PRECIPITATION_FLAG,TOTAL_RAIN,TOTAL_RAIN_FLAG,TOTAL_SNOW,TOTAL_SNOW_FLAG,SNOW_ON_GROUND,SNOW_ON_GROUND_FLAG,DIRECTION_MAX_GUST,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST,SPEED_MAX_GUST_FLAG,COOLING_DEGREE_DAYS,COOLING_DEGREE_DAYS_FLAG,HEATING_DEGREE_DAYS,HEATING_DEGREE_DAYS_FLAG,MIN_REL_HUMIDITY,MIN_REL_HUMIDITY_FLAG,MAX_REL_HUMIDITY,MAX_REL_HUMIDITY_FLAG
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.21,1969-11-21 00:00:00,BC,1969,11,21,2.3,,-3.3,,7.8,,0,,0,,0,,0,,0,,0,,0,,15.7,,54,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.22,1969-11-22 00:00:00,BC,1969,11,22,-1.1,,-6.1,,3.9,,0,,0,,0,,0,,0,,0,,0,,19.1,,70,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.23,1969-11-23 00:00:00,BC,1969,11,23,2,,-1.7,,5.6,,0.3,,0.3,,0,,0,,0,,0,,0,,16,,75,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.24,1969-11-24 00:00:00,BC,1969,11,24,0.3,,-5,,5.6,,0,,0,,0,,0,,0,,0,,0,,17.7,,60,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.25,1969-11-25 00:00:00,BC,1969,11,25,0.9,,-5,,6.7,,0,T,0,,0,T,0,,0,,0,,0,,17.1,,61,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.26,1969-11-26 00:00:00,BC,1969,11,26,-1.2,,-5.6,,3.3,,0,,0,,0,,0,,0,,0,,0,,19.2,,64,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.27,1969-11-27 00:00:00,BC,1969,11,27,-2.8,,-7.2,,1.7,,0,,0,,0,,0,,0,,0,,0,,20.8,,76,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.28,1969-11-28 00:00:00,BC,1969,11,28,-2.5,,-6.7,,1.7,,0,,0,,0,,0,,0,,0,,0,,20.5,,76,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.29,1969-11-29 00:00:00,BC,1969,11,29,-2.3,,-5.6,,1.1,,0,,0,,0,,0,,0,,0,,0,,20.3,,73,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.11.30,1969-11-30 00:00:00,BC,1969,11,30,-4.2,,-8.3,,0,,0,,0,,0,,0,,0,,0,,0,,22.2,,75,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.1,1969-12-01 00:00:00,BC,1969,12,1,-4.2,,-7.8,,-0.6,,0,,0,,0,,0,,,,,,0,,22.2,,72,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.2,1969-12-02 00:00:00,BC,1969,12,2,-2.2,,-5,,0.6,,0,,0,,0,,0,,,,,,0,,20.2,,71,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.3,1969-12-03 00:00:00,BC,1969,12,3,-2.2,,-3.3,,-1.1,,0,T,0,,0,T,0,,,,,,0,,20.2,,77,,88,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.4,1969-12-04 00:00:00,BC,1969,12,4,-3.6,,-7.8,,0.6,,0,T,0,,0,T,0,T,,,,,0,,21.6,,72,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.5,1969-12-05 00:00:00,BC,1969,12,5,-3.1,,-5.6,,-0.6,,0,,0,,0,,0,T,,,,,0,,21.1,,78,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.6,1969-12-06 00:00:00,BC,1969,12,6,-1.1,,-2.2,,0,,4.8,,0,,4.8,,0,T,,,,,0,,19.1,,85,,96,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.7,1969-12-07 00:00:00,BC,1969,12,7,-0.8,,-2.2,,0.6,,0,,0,,0,,3,,,,,,0,,18.8,,80,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.8,1969-12-08 00:00:00,BC,1969,12,8,-0.6,,-1.7,,0.6,,2.8,,0,,2.8,,3,,,,,,0,,18.6,,85,,98,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.9,1969-12-09 00:00:00,BC,1969,12,9,0,,-1.7,,1.7,,2,,0,,2,,5,,,,,,0,,18,,72,,98,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.10,1969-12-10 00:00:00,BC,1969,12,10,-0.3,,-2.2,,1.7,,0,,0,,0,,5,,,,,,0,,18.3,,71,,88,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.11,1969-12-11 00:00:00,BC,1969,12,11,-1.4,,-3.9,,1.1,,0,T,0,,0,T,5,,,,,,0,,19.4,,85,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.12,1969-12-12 00:00:00,BC,1969,12,12,2.2,,-2.8,,7.2,,0,,0,,0,,5,,,,,,0,,15.8,,61,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.13,1969-12-13 00:00:00,BC,1969,12,13,0,,-2.8,,2.8,,0.3,,0.3,,0,T,3,,,,,,0,,18,,90,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.14,1969-12-14 00:00:00,BC,1969,12,14,2.5,,1.1,,3.9,,11.4,,11.4,,0,,0,T,,,,,0,,15.5,,90,,100,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.15,1969-12-15 00:00:00,BC,1969,12,15,0.6,,-5,,6.1,,0,,0,,0,,0,T,,,,,0,,17.4,,77,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.16,1969-12-16 00:00:00,BC,1969,12,16,-1.4,,-3.9,,1.1,,3,,0,,3,,0,T,,,,,0,,19.4,,81,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.17,1969-12-17 00:00:00,BC,1969,12,17,0,,-1.1,,1.1,,4.3,,0,,4.3,,5,,,,,,0,,18,,86,,99,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.18,1969-12-18 00:00:00,BC,1969,12,18,-1.1,,-2.8,,0.6,,8.4,,0,,8.4,,5,,,,,,0,,19.1,,89,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.19,1969-12-19 00:00:00,BC,1969,12,19,0,,-1.7,,1.7,,3.6,,0,,3.6,,13,,,,,,0,,18,,87,,100,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.20,1969-12-20 00:00:00,BC,1969,12,20,3.1,,-0.6,,6.7,,0.5,,0,T,0.5,,15,,,,,,0,,14.9,,80,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.21,1969-12-21 00:00:00,BC,1969,12,21,1.1,,-1.1,,3.3,,2.8,,0.3,,3,,13,,,,,,0,,16.9,,85,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.22,1969-12-22 00:00:00,BC,1969,12,22,0,,-5,,5,,0,T,0,T,0,,10,,,,,,0,,18,,64,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.23,1969-12-23 00:00:00,BC,1969,12,23,0.3,,-5,,5.6,,0,,0,,0,,10,,,,,,0,,17.7,,59,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.24,1969-12-24 00:00:00,BC,1969,12,24,-1.7,,-4.4,,1.1,,0,,0,,0,,8,,,,,,0,,19.7,,80,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.25,1969-12-25 00:00:00,BC,1969,12,25,-1.7,,-4.4,,1.1,,0,,0,,0,,8,,,,,,0,,19.7,,71,,90,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.26,1969-12-26 00:00:00,BC,1969,12,26,-1.4,,-3.9,,1.1,,3,,0,,3.3,,8,,,,,,0,,19.4,,79,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.27,1969-12-27 00:00:00,BC,1969,12,27,-0.8,,-3.3,,1.7,,1,,0,,1,,10,,,,,,0,,18.8,,66,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.28,1969-12-28 00:00:00,BC,1969,12,28,-1.4,,-3.3,,0.6,,0,T,0,,0,T,8,,,,,,0,,19.4,,70,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.29,1969-12-29 00:00:00,BC,1969,12,29,-3.1,,-7.8,,1.7,,0,T,0,,0,T,8,,,,,,0,,21.1,,71,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.30,1969-12-30 00:00:00,BC,1969,12,30,-3.1,,-4.4,,-1.7,,0,T,0,,0,T,8,,,,,,0,,21.1,,78,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1969.12.31,1969-12-31 00:00:00,BC,1969,12,31,-2.8,,-4.4,,-1.1,,0,,0,,0,,8,,,,,,0,,20.8,,76,,90,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.1,1970-01-01 00:00:00,BC,1970,1,1,-2.5,,-3.9,,-1.1,,0.3,,0,T,0.3,,8,,0,,0,,0,,20.5,,78,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.2,1970-01-02 00:00:00,BC,1970,1,2,-2.5,,-3.3,,-1.7,,0,,0,,0,,8,,0,,0,,0,,20.5,,78,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.3,1970-01-03 00:00:00,BC,1970,1,3,-3.9,,-6.1,,-1.7,,3.3,,0,,4.3,,13,,0,,0,,0,,21.9,,73,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.4,1970-01-04 00:00:00,BC,1970,1,4,-8.4,,-15,,-1.7,,0,,0,,0,,13,,0,,0,,0,,26.4,,64,,91,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.5,1970-01-05 00:00:00,BC,1970,1,5,-11.4,,-17.8,,-5,,0,T,0,,0,T,13,,0,,0,,0,,29.4,,60,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.6,1970-01-06 00:00:00,BC,1970,1,6,-8.9,,-15,,-2.8,,0,,0,,0,,13,,0,,0,,0,,26.9,,54,,90,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.7,1970-01-07 00:00:00,BC,1970,1,7,-11.7,,-17.2,,-6.1,,0,,0,,0,,13,,0,,0,,0,,29.7,,69,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.8,1970-01-08 00:00:00,BC,1970,1,8,-7.5,,-12.2,,-2.8,,0.3,,0,,0.5,,13,,0,,0,,0,,25.5,,68,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.9,1970-01-09 00:00:00,BC,1970,1,9,-1.7,,-5.6,,2.2,,0.3,,0,,0.5,,13,,0,,0,,0,,19.7,,70,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.10,1970-01-10 00:00:00,BC,1970,1,10,-7.5,,-15,,0,,0.8,,0,,0.8,,15,,0,,0,,0,,25.5,,67,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.11,1970-01-11 00:00:00,BC,1970,1,11,-5.3,,-8.9,,-1.7,,2.8,,0,,5.1,,15,,0,,0,,0,,23.3,,73,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.12,1970-01-12 00:00:00,BC,1970,1,12,-3.6,,-6.1,,-1.1,,2.5,,0,,4.6,,20,,0,,0,,0,,21.6,,76,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.13,1970-01-13 00:00:00,BC,1970,1,13,-6.7,,-11.7,,-1.7,,4.1,,0,,6.6,,18,,0,,0,,0,,24.7,,83,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.14,1970-01-14 00:00:00,BC,1970,1,14,-0.6,,-6.7,,5.6,,0,T,0,T,0,T,25,,36,,32,,0,,18.6,,75,,96,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.15,1970-01-15 00:00:00,BC,1970,1,15,-10.3,,-16.1,,-4.4,,0,T,0,,0,T,18,,0,,0,,0,,28.3,,59,,85,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.16,1970-01-16 00:00:00,BC,1970,1,16,-16.1,,-21.1,,-11.1,,0,,0,,0,,18,,0,,0,,0,,34.1,,67,,91,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.17,1970-01-17 00:00:00,BC,1970,1,17,-16.1,,-21.1,,-11.1,,1.3,,0,,2.5,,18,,0,,0,,0,,34.1,,67,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.18,1970-01-18 00:00:00,BC,1970,1,18,-10.6,,-14.4,,-6.7,,1.8,,0,,1.8,,20,,0,,0,,0,,28.6,,69,,88,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.19,1970-01-19 00:00:00,BC,1970,1,19,-7.8,,-11.7,,-3.9,,4.1,,0,,6.9,,20,,0,,0,,0,,25.8,,83,,91,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.20,1970-01-20 00:00:00,BC,1970,1,20,-1.1,,-5,,2.8,,0,T,0,,0,T,28,,0,,0,,0,,19.1,,70,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.21,1970-01-21 00:00:00,BC,1970,1,21,1.1,,-2.2,,4.4,,3.6,,0,,4.8,,25,,0,,0,,0,,16.9,,65,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.22,1970-01-22 00:00:00,BC,1970,1,22,0.6,,-1.7,,2.8,,4.3,,0.8,,4.6,,28,,0,,0,,0,,17.4,,80,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.23,1970-01-23 00:00:00,BC,1970,1,23,0.9,,-4.4,,6.1,,0.3,,0,,0.3,,28,,0,,0,,0,,17.1,,75,,98,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.24,1970-01-24 00:00:00,BC,1970,1,24,1.1,,-1.1,,3.3,,0,,0,,0,,25,,0,,0,,0,,16.9,,85,,99,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.25,1970-01-25 00:00:00,BC,1970,1,25,2.3,,-1.1,,5.6,,0,T,0,T,0,T,23,,0,,0,,0,,15.7,,64,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.26,1970-01-26 00:00:00,BC,1970,1,26,-2.5,,-6.1,,1.1,,2,,0,,2.3,,23,,0,,0,,0,,20.5,,76,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.27,1970-01-27 00:00:00,BC,1970,1,27,0,,-2.2,,2.2,,5.3,,0,,7.1,,30,,0,,0,,0,,18,,76,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.28,1970-01-28 00:00:00,BC,1970,1,28,-2.2,,-5,,0.6,,0,,0,,0,,30,,0,,0,,0,,20.2,,75,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.29,1970-01-29 00:00:00,BC,1970,1,29,-7.5,,-13.9,,-1.1,,0,,0,,0,,30,,0,,0,,0,,25.5,,71,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.30,1970-01-30 00:00:00,BC,1970,1,30,-8.1,,-15.6,,-0.6,,0,T,0,,0,T,30,,0,,0,,0,,26.1,,68,,90,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.1.31,1970-01-31 00:00:00,BC,1970,1,31,-1.2,,-5.6,,3.3,,0.8,,0,,0.8,,30,,0,,0,,0,,19.2,,73,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.1,1970-02-01 00:00:00,BC,1970,2,1,0.6,,-5.6,,6.7,,0,,0,,0,,28,,0,,0,,0,,17.4,,59,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.2,1970-02-02 00:00:00,BC,1970,2,2,1.7,,-1.1,,4.4,,0,,0,,0,,28,,0,,0,,0,,16.3,,57,,89,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.3,1970-02-03 00:00:00,BC,1970,2,3,2.8,,-1.7,,7.2,,0,T,0,T,0,,25,,16,,48,,0,,15.2,,28,,89,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.4,1970-02-04 00:00:00,BC,1970,2,4,-4.2,,-11.1,,2.8,,0,,0,,0,,23,,0,,0,,0,,22.2,,58,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.5,1970-02-05 00:00:00,BC,1970,2,5,-4.7,,-10,,0.6,,0.8,,0,,1,,23,,0,,0,,0,,22.7,,70,,95,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.6,1970-02-06 00:00:00,BC,1970,2,6,-1.2,,-5.6,,3.3,,1,,0,,2,,25,,0,,0,,0,,19.2,,68,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.7,1970-02-07 00:00:00,BC,1970,2,7,1.4,,-1.7,,4.4,,0,,0,,0,,23,,0,,0,,0,,16.6,,71,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.8,1970-02-08 00:00:00,BC,1970,2,8,1.7,,-0.6,,3.9,,0,T,0,T,0,,20,,0,,0,,0,,16.3,,73,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.9,1970-02-09 00:00:00,BC,1970,2,9,0.6,,-3.3,,4.4,,0,,0,,0,,18,,0,,0,,0,,17.4,,80,,99,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.10,1970-02-10 00:00:00,BC,1970,2,10,-0.6,,-3.3,,2.2,,0,T,0,T,0,,18,,0,,0,,0,,18.6,,82,,99,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.11,1970-02-11 00:00:00,BC,1970,2,11,0.9,,0,,1.7,,0,,0,,0,,15,,0,,0,,0,,17.1,,76,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.12,1970-02-12 00:00:00,BC,1970,2,12,-0.3,,-1.1,,0.6,,0,,0,,0,,15,,0,,0,,0,,18.3,,83,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.13,1970-02-13 00:00:00,BC,1970,2,13,-0.3,,-1.1,,0.6,,3,,1,,2.3,,15,,0,,0,,0,,18.3,,84,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.14,1970-02-14 00:00:00,BC,1970,2,14,2,,0,,3.9,,0.5,,0.5,,0,,15,,0,,0,,0,,16,,85,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.15,1970-02-15 00:00:00,BC,1970,2,15,3.4,,0.6,,6.1,,0.3,,0.3,,0,,13,,0,,0,,0,,14.6,,71,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.16,1970-02-16 00:00:00,BC,1970,2,16,2.2,,0,,4.4,,2.5,,2.3,,0.3,,13,,0,,0,,0,,15.8,,84,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.17,1970-02-17 00:00:00,BC,1970,2,17,4.2,,-0.6,,8.9,,4.1,,4.1,,0,,10,,0,,0,,0,,13.8,,45,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.18,1970-02-18 00:00:00,BC,1970,2,18,2.8,,-2.8,,8.3,,0,,0,,0,,8,,0,,0,,0,,15.2,,54,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.19,1970-02-19 00:00:00,BC,1970,2,19,1.7,,-3.9,,7.2,,0,,0,,0,,8,,0,,0,,0,,16.3,,55,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.20,1970-02-20 00:00:00,BC,1970,2,20,0.3,,-6.7,,7.2,,0,,0,,0,,8,,0,,0,,0,,17.7,,55,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.21,1970-02-21 00:00:00,BC,1970,2,21,0,,-6.7,,6.7,,0,,0,,0,,3,,0,,0,,0,,18,,62,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.22,1970-02-22 00:00:00,BC,1970,2,22,0,,-6.7,,6.7,,0,,0,,0,,0,T,0,,0,,0,,18,,64,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.23,1970-02-23 00:00:00,BC,1970,2,23,0,,-6.7,,6.7,,0,,0,,0,,0,T,0,,0,,0,,18,,55,,96,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.24,1970-02-24 00:00:00,BC,1970,2,24,0.3,,-6.7,,7.2,,0,,0,,0,,0,T,0,,0,,0,,17.7,,58,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.25,1970-02-25 00:00:00,BC,1970,2,25,0.6,,-6.1,,7.2,,0,,0,,0,,0,T,0,,0,,0,,17.4,,53,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.26,1970-02-26 00:00:00,BC,1970,2,26,-0.3,,-6.1,,5.6,,0,,0,,0,,0,T,0,,0,,0,,18.3,,53,,93,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.27,1970-02-27 00:00:00,BC,1970,2,27,0.9,,-4.4,,6.1,,0,,0,,0,,0,T,36,,35,,0,,17.1,,28,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.2.28,1970-02-28 00:00:00,BC,1970,2,28,-2,,-7.2,,3.3,,0,,0,,0,,0,T,36,,43,,0,,20,,23,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.1,1970-03-01 00:00:00,BC,1970,3,1,-5.3,,-12.2,,1.7,,0,,0,,0,,0,T,0,,0,,0,,23.3,,41,,90,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.2,1970-03-02 00:00:00,BC,1970,3,2,-2.5,,-5.6,,0.6,,0,,0,,0,,0,T,0,,0,,0,,20.5,,47,,91,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.3,1970-03-03 00:00:00,BC,1970,3,3,-6.4,,-13.9,,1.1,,0,,0,,0,,0,T,0,,0,,0,,24.4,,30,,85,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.4,1970-03-04 00:00:00,BC,1970,3,4,-3.4,,-10.6,,3.9,,0,T,0,,0,T,0,T,0,,0,,0,,21.4,,43,,82,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.5,1970-03-05 00:00:00,BC,1970,3,5,-1.9,,-9.4,,5.6,,0,,0,,0,,0,T,0,,0,,0,,19.9,,43,,89,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.6,1970-03-06 00:00:00,BC,1970,3,6,2.8,,0,,5.6,,1,,1,,0,,0,,0,,0,,0,,15.2,,67,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.7,1970-03-07 00:00:00,BC,1970,3,7,5.9,,0,,11.7,,1.3,,1.3,,0,,0,,0,,0,,0,,12.1,,32,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.8,1970-03-08 00:00:00,BC,1970,3,8,2.5,,-4.4,,9.4,,0,,0,,0,,0,,0,,0,,0,,15.5,,36,,89,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.9,1970-03-09 00:00:00,BC,1970,3,9,0.6,,-6.7,,7.8,,0,,0,,0,,0,,0,,0,,0,,17.4,,42,,91,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.10,1970-03-10 00:00:00,BC,1970,3,10,1.7,,-6.1,,9.4,,0,,0,,0,,0,,0,,0,,0,,16.3,,40,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.11,1970-03-11 00:00:00,BC,1970,3,11,1.4,,-6.7,,9.4,,0,,0,,0,,0,,0,,0,,0,,16.6,,37,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.12,1970-03-12 00:00:00,BC,1970,3,12,2.3,,-2.2,,6.7,,0,T,0,T,0,,0,,0,,0,,0,,15.7,,59,,92,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.13,1970-03-13 00:00:00,BC,1970,3,13,5.6,,-2.2,,13.3,,0,,0,,0,,0,,0,,0,,0,,12.4,,47,,94,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.14,1970-03-14 00:00:00,BC,1970,3,14,2.5,,0,,5,,5.1,,5.1,,0,,0,,0,,0,,0,,15.5,,80,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.15,1970-03-15 00:00:00,BC,1970,3,15,4.5,,-1.7,,10.6,,0,T,0,T,0,,0,,0,,0,,0,,13.5,,56,,97,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.16,1970-03-16 00:00:00,BC,1970,3,16,6.4,,1.7,,11.1,,2.3,,2.3,,0,,0,,36,,32,,0,,11.6,,27,,98,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.17,1970-03-17 00:00:00,BC,1970,3,17,4.2,,-2.2,,10.6,,0,,0,,0,,0,,0,,0,,0,,13.8,,24,,84,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.18,1970-03-18 00:00:00,BC,1970,3,18,2.3,,-6.1,,10.6,,0,,0,,0,,0,,0,,0,,0,,15.7,,30,,89,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.19,1970-03-19 00:00:00,BC,1970,3,19,3.3,,-5.6,,12.2,,0,,0,,0,,0,,0,,0,,0,,14.7,,29,,87,
-119.37777777777778,49.95611111111111,KELOWNA A,1123970,1123970.1970.3.20,1970-03-20 00:00:00,BC,1970,3,20,6.9,,-0.6,,14.4,,0,T,0,T,0,,0,,0,,0,,0,,11.1,,30,,86,
